Day,Hour,MWh
11/02/2022,16,7425.00
11/02/2022,17,7667.00
11/02/2022,18,8163.25
11/02/2022,19,8150.50
11/02/2022,20,7956.00
11/02/2022,21,7549.75
11/02/2022,22,7017.25
11/02/2022,23,6586.50
11/02/2022,24,6311.75
12/02/2022,1,6108.25
12/02/2022,2,5974.25
12/02/2022,3,5899.00
12/02/2022,4,5936.50
12/02/2022,5,6039.00
12/02/2022,6,6231.25
12/02/2022,7,6537.50
12/02/2022,8,7058.25
12/02/2022,9,7359.00
12/02/2022,10,7473.25
12/02/2022,11,7429.75
12/02/2022,12,7337.75
12/02/2022,13,7222.75
12/02/2022,14,6989.25
12/02/2022,15,6937.50
12/02/2022,16,7063.50
12/02/2022,17,7319.50
12/02/2022,18,7822.50
12/02/2022,19,7851.75
12/02/2022,20,7645.00
12/02/2022,21,7255.25
12/02/2022,22,6708.50
12/02/2022,23,6284.50
12/02/2022,24,6052.75
13/02/2022,1,5812.25
13/02/2022,2,5691.25
13/02/2022,3,5614.25
13/02/2022,4,5613.00
13/02/2022,5,5696.50
13/02/2022,6,5825.25
13/02/2022,7,6021.00
13/02/2022,8,6324.25
13/02/2022,9,6496.25
13/02/2022,10,6507.00
13/02/2022,11,6394.75
13/02/2022,12,6404.00
13/02/2022,13,6339.50
13/02/2022,14,6216.75
13/02/2022,15,6206.75
13/02/2022,16,6373.75
13/02/2022,17,6653.00
13/02/2022,18,7225.50
13/02/2022,19,7311.00
13/02/2022,20,7272.75
13/02/2022,21,6969.75
13/02/2022,22,6478.50
13/02/2022,23,6070.75
13/02/2022,24,5854.50
14/02/2022,1,5688.00
14/02/2022,2,5596.00
14/02/2022,3,5620.00
14/02/2022,4,5705.00
14/02/2022,5,5978.25
14/02/2022,6,6710.75
14/02/2022,7,7612.00
14/02/2022,8,8236.50
14/02/2022,9,8401.00
14/02/2022,10,8299.00
14/02/2022,11,8090.50
14/02/2022,12,8011.25
14/02/2022,13,7952.50
14/02/2022,14,7778.75
14/02/2022,15,7652.25
14/02/2022,16,7647.25
14/02/2022,17,7832.00
14/02/2022,18,8262.50
14/02/2022,19,8333.50
14/02/2022,20,8151.00
14/02/2022,21,7752.75
14/02/2022,22,7186.00
14/02/2022,23,6716.50
14/02/2022,24,6412.25
15/02/2022,1,6269.25
15/02/2022,2,6149.50
15/02/2022,3,6123.75
15/02/2022,4,6194.25
15/02/2022,5,6397.50
15/02/2022,6,7019.75
15/02/2022,7,7777.25
15/02/2022,8,8323.75
15/02/2022,9,8431.00
15/02/2022,10,8292.25
15/02/2022,11,8088.75
15/02/2022,12,7905.50
15/02/2022,13,7860.00
15/02/2022,14,7682.00
15/02/2022,15,7532.50
15/02/2022,16,7581.25
15/02/2022,17,7798.25
15/02/2022,18,8284.50
15/02/2022,19,8316.00
15/02/2022,20,8182.50
15/02/2022,21,7770.00
15/02/2022,22,7180.50
15/02/2022,23,6674.50
15/02/2022,24,6359.50
16/02/2022,1,6210.00
16/02/2022,2,6110.50
16/02/2022,3,6080.00
16/02/2022,4,6161.50
16/02/2022,5,6381.25
16/02/2022,6,6947.50
16/02/2022,7,7699.50
16/02/2022,8,8202.50
16/02/2022,9,8364.25
16/02/2022,10,8247.75
16/02/2022,11,8088.25
16/02/2022,12,7958.00
16/02/2022,13,7902.75
16/02/2022,14,7706.75
16/02/2022,15,7586.25
16/02/2022,16,7659.00
16/02/2022,17,7827.00
16/02/2022,18,8288.25
16/02/2022,19,8333.25
16/02/2022,20,8141.75
16/02/2022,21,7685.75
16/02/2022,22,7100.75
16/02/2022,23,6591.50
16/02/2022,24,6295.50
17/02/2022,1,6155.25
17/02/2022,2,6072.00
17/02/2022,3,6024.25
17/02/2022,4,6133.50
17/02/2022,5,6346.75
17/02/2022,6,6864.00
17/02/2022,7,7613.00
17/02/2022,8,8093.75
17/02/2022,9,8268.75
17/02/2022,10,8119.75
17/02/2022,11,7952.25
17/02/2022,12,7831.50
17/02/2022,13,7804.50
17/02/2022,14,7663.75
17/02/2022,15,7545.00
17/02/2022,16,7546.00
17/02/2022,17,7730.00
17/02/2022,18,8194.75
17/02/2022,19,8213.00
17/02/2022,20,8084.50
17/02/2022,21,7713.75
17/02/2022,22,7059.50
17/02/2022,23,6547.50
17/02/2022,24,6322.00
18/02/2022,1,6088.00
18/02/2022,2,6027.00
18/02/2022,3,5982.25
18/02/2022,4,6079.75
18/02/2022,5,6285.00
18/02/2022,6,6825.50
18/02/2022,7,7485.25
18/02/2022,8,7926.00
18/02/2022,9,8091.25
18/02/2022,10,7946.50
18/02/2022,11,7780.50
18/02/2022,12,7770.75
18/02/2022,13,7716.00
18/02/2022,14,7544.00
18/02/2022,15,7390.75
18/02/2022,16,7379.50
18/02/2022,17,7568.25
18/02/2022,18,8008.75
18/02/2022,19,8110.50
18/02/2022,20,7964.75
18/02/2022,21,7567.00
18/02/2022,22,7018.00
18/02/2022,23,6579.75
18/02/2022,24,6276.50
19/02/2022,1,6026.50
19/02/2022,2,5903.50
19/02/2022,3,5817.75
19/02/2022,4,5857.00
19/02/2022,5,5960.00
19/02/2022,6,6172.00
19/02/2022,7,6542.75
19/02/2022,8,6958.25
19/02/2022,9,7187.50
19/02/2022,10,7267.00
19/02/2022,11,7189.00
19/02/2022,12,7077.75
19/02/2022,13,6931.50
19/02/2022,14,6739.75
19/02/2022,15,6651.25
19/02/2022,16,6756.75
19/02/2022,17,6967.25
19/02/2022,18,7506.00
19/02/2022,19,7617.00
19/02/2022,20,7460.00
19/02/2022,21,7076.75
19/02/2022,22,6526.75
19/02/2022,23,6076.75
19/02/2022,24,5791.50
20/02/2022,1,5619.75
20/02/2022,2,5473.75
20/02/2022,3,5391.50
20/02/2022,4,5409.75
20/02/2022,5,5517.00
20/02/2022,6,5635.25
20/02/2022,7,5811.50
20/02/2022,8,6133.00
20/02/2022,9,6408.75
20/02/2022,10,6440.75
20/02/2022,11,6429.50
20/02/2022,12,6423.50
20/02/2022,13,6311.00
20/02/2022,14,6183.50
20/02/2022,15,6175.25
20/02/2022,16,6260.00
20/02/2022,17,6467.00
20/02/2022,18,7018.95
20/02/2022,19,7160.75
20/02/2022,20,7033.49
20/02/2022,21,6780.00
20/02/2022,22,6296.00
20/02/2022,23,5912.78
20/02/2022,24,5679.25
21/02/2022,1,5550.75
21/02/2022,2,5482.50
21/02/2022,3,5476.00
21/02/2022,4,5539.25
21/02/2022,5,5826.00
21/02/2022,6,6529.50
21/02/2022,7,7406.50
21/02/2022,8,7991.25
21/02/2022,9,8135.25
21/02/2022,10,7978.75
21/02/2022,11,7752.25
21/02/2022,12,7606.00
21/02/2022,13,7577.50
21/02/2022,14,7402.25
21/02/2022,15,7354.00
21/02/2022,16,7362.00
21/02/2022,17,7517.00
21/02/2022,18,8027.25
21/02/2022,19,8150.25
21/02/2022,20,8002.00
21/02/2022,21,7579.75
21/02/2022,22,6985.50
21/02/2022,23,6489.00
21/02/2022,24,6175.75
22/02/2022,1,6005.75
22/02/2022,2,5912.00
22/02/2022,3,5792.25
22/02/2022,4,5897.50
22/02/2022,5,6142.50
22/02/2022,6,6629.00
22/02/2022,7,7387.75
22/02/2022,8,7899.50
22/02/2022,9,8117.00
22/02/2022,10,7944.50
22/02/2022,11,7807.25
22/02/2022,12,7698.75
22/02/2022,13,7678.50
22/02/2022,14,7594.00
22/02/2022,15,7512.75
22/02/2022,16,7529.00
22/02/2022,17,7639.00
22/02/2022,18,8035.00
22/02/2022,19,8106.25
22/02/2022,20,7941.75
22/02/2022,21,7531.00
22/02/2022,22,6922.00
22/02/2022,23,6440.00
22/02/2022,24,6129.25
23/02/2022,1,5969.00
23/02/2022,2,5865.50
23/02/2022,3,5863.50
23/02/2022,4,5903.00
23/02/2022,5,6054.25
23/02/2022,6,6635.25
23/02/2022,7,7402.25
23/02/2022,8,7945.50
23/02/2022,9,8149.50
23/02/2022,10,8066.50
23/02/2022,11,7954.50
23/02/2022,12,7917.50
23/02/2022,13,8007.25
23/02/2022,14,7876.75
23/02/2022,15,7762.75
23/02/2022,16,7712.00
23/02/2022,17,7768.25
23/02/2022,18,8153.75
23/02/2022,19,8225.25
23/02/2022,20,8081.25
23/02/2022,21,7675.50
23/02/2022,22,7042.25
23/02/2022,23,6579.00
23/02/2022,24,6258.75
24/02/2022,1,6076.75
24/02/2022,2,5993.75
24/02/2022,3,5945.25
24/02/2022,4,6013.75
24/02/2022,5,6232.25
24/02/2022,6,6778.75
24/02/2022,7,7516.75
24/02/2022,8,8001.75
24/02/2022,9,8141.00
24/02/2022,10,8042.50
24/02/2022,11,7866.00
24/02/2022,12,7776.75
24/02/2022,13,7783.00
24/02/2022,14,7639.25
24/02/2022,15,7512.75
24/02/2022,16,7489.50
24/02/2022,17,7573.75
24/02/2022,18,8044.25
24/02/2022,19,8180.25
24/02/2022,20,8023.00
24/02/2022,21,7641.50
24/02/2022,22,7044.75
24/02/2022,23,6622.00
24/02/2022,24,6288.75
25/02/2022,1,6137.50
25/02/2022,2,6033.25
25/02/2022,3,6003.25
25/02/2022,4,6057.25
25/02/2022,5,6272.75
25/02/2022,6,6856.25
25/02/2022,7,7610.25
25/02/2022,8,8052.00
25/02/2022,9,8099.00
25/02/2022,10,7945.00
25/02/2022,11,7703.25
25/02/2022,12,7620.25
25/02/2022,13,7528.50
25/02/2022,14,7389.25
25/02/2022,15,7298.75
25/02/2022,16,7329.00
25/02/2022,17,7511.25
25/02/2022,18,7996.50
25/02/2022,19,8162.75
25/02/2022,20,8051.25
25/02/2022,21,7649.25
25/02/2022,22,7062.00
25/02/2022,23,6599.50
25/02/2022,24,6256.50
26/02/2022,1,6027.00
26/02/2022,2,5902.50
26/02/2022,3,5860.25
26/02/2022,4,5886.50
26/02/2022,5,5986.25
26/02/2022,6,6173.75
26/02/2022,7,6503.75
26/02/2022,8,6922.00
26/02/2022,9,7168.50
26/02/2022,10,7181.50
26/02/2022,11,7160.25
26/02/2022,12,7090.25
26/02/2022,13,7033.25
26/02/2022,14,6841.00
26/02/2022,15,6848.50
26/02/2022,16,6880.75
26/02/2022,17,7117.75
26/02/2022,18,7501.25
26/02/2022,19,7599.25
26/02/2022,20,7442.25
26/02/2022,21,7088.50
26/02/2022,22,6579.25
26/02/2022,23,6181.25
26/02/2022,24,5900.25
27/02/2022,1,5664.50
27/02/2022,2,5583.75
27/02/2022,3,5507.00
27/02/2022,4,5495.00
27/02/2022,5,5549.00
27/02/2022,6,5637.00
27/02/2022,7,5824.50
27/02/2022,8,6134.75
27/02/2022,9,6300.25
27/02/2022,10,6317.00
27/02/2022,11,6315.25
27/02/2022,12,6338.75
27/02/2022,13,6336.25
27/02/2022,14,6311.75
27/02/2022,15,6335.75
27/02/2022,16,6411.75
27/02/2022,17,6629.25
27/02/2022,18,7051.25
27/02/2022,19,7243.75
27/02/2022,20,7152.00
27/02/2022,21,6855.50
27/02/2022,22,6401.75
27/02/2022,23,6029.50
27/02/2022,24,5725.25
28/02/2022,1,5566.75
28/02/2022,2,5456.50
28/02/2022,3,5461.25
28/02/2022,4,5540.25
28/02/2022,5,5874.50
28/02/2022,6,6605.75
28/02/2022,7,7551.75
28/02/2022,8,8345.75
28/02/2022,9,8605.50
28/02/2022,10,8602.75
28/02/2022,11,8547.25
28/02/2022,12,8470.75
28/02/2022,13,8431.75
28/02/2022,14,8168.00
28/02/2022,15,8076.25
28/02/2022,16,8039.25
28/02/2022,17,8097.25
28/02/2022,18,8379.00
28/02/2022,19,8483.75
28/02/2022,20,8270.75
28/02/2022,21,7875.00
28/02/2022,22,7255.50
28/02/2022,23,6730.25
28/02/2022,24,6451.50
01/03/2022,1,6278.50
01/03/2022,2,6163.00
01/03/2022,3,6128.75
01/03/2022,4,6180.75
01/03/2022,5,6381.75
01/03/2022,6,6907.50
01/03/2022,7,7676.25
01/03/2022,8,8256.25
01/03/2022,9,8515.00
01/03/2022,10,8475.25
01/03/2022,11,8388.50
01/03/2022,12,8306.25
01/03/2022,13,8311.75
01/03/2022,14,8213.00
01/03/2022,15,8090.00
01/03/2022,16,8074.50
01/03/2022,17,8051.00
01/03/2022,18,8327.75
01/03/2022,19,8466.25
01/03/2022,20,8304.75
01/03/2022,21,7910.50
01/03/2022,22,7349.00
01/03/2022,23,6915.75
01/03/2022,24,6582.50
02/03/2022,1,6379.25
02/03/2022,2,6281.25
02/03/2022,3,6227.75
02/03/2022,4,6280.25
02/03/2022,5,6539.25
02/03/2022,6,7020.50
02/03/2022,7,7762.00
02/03/2022,8,8203.75
02/03/2022,9,8437.00
02/03/2022,10,8313.50
02/03/2022,11,8011.75
02/03/2022,12,7869.75
02/03/2022,13,7831.25
02/03/2022,14,7810.50
02/03/2022,15,7753.75
02/03/2022,16,7865.75
02/03/2022,17,8007.50
02/03/2022,18,8336.75
02/03/2022,19,8466.50
02/03/2022,20,8340.00
02/03/2022,21,7949.25
02/03/2022,22,7287.50
02/03/2022,23,6816.25
02/03/2022,24,6546.50
03/03/2022,1,6377.50
03/03/2022,2,6268.00
03/03/2022,3,6210.50
03/03/2022,4,6329.50
03/03/2022,5,6543.50
03/03/2022,6,7027.00
03/03/2022,7,7762.25
03/03/2022,8,8241.00
03/03/2022,9,8451.50
03/03/2022,10,8312.50
03/03/2022,11,8162.50
03/03/2022,12,8087.00
03/03/2022,13,8080.50
03/03/2022,14,7930.75
03/03/2022,15,7815.00
03/03/2022,16,7806.50
03/03/2022,17,7883.00
03/03/2022,18,8213.00
03/03/2022,19,8360.50
03/03/2022,20,8226.25
03/03/2022,21,7851.00
03/03/2022,22,7229.75
03/03/2022,23,6747.00
03/03/2022,24,6467.50
04/03/2022,1,6263.75
04/03/2022,2,6171.75
04/03/2022,3,6137.25
04/03/2022,4,6166.53
04/03/2022,5,6419.50
04/03/2022,6,6904.50
04/03/2022,7,7657.50
04/03/2022,8,8213.75
04/03/2022,9,8400.00
04/03/2022,10,8344.75
04/03/2022,11,8185.00
04/03/2022,12,8105.50
04/03/2022,13,8046.50
04/03/2022,14,7885.00
04/03/2022,15,7783.50
04/03/2022,16,7742.00
04/03/2022,17,7822.75
04/03/2022,18,8124.00
04/03/2022,19,8261.75
04/03/2022,20,8129.00
04/03/2022,21,7758.00
04/03/2022,22,7169.00
04/03/2022,23,6716.25
04/03/2022,24,6424.50
05/03/2022,1,6214.00
05/03/2022,2,6088.50
05/03/2022,3,6019.25
05/03/2022,4,6045.50
05/03/2022,5,6125.00
05/03/2022,6,6240.75
05/03/2022,7,6615.25
05/03/2022,8,7130.00
05/03/2022,9,7418.25
05/03/2022,10,7481.50
05/03/2022,11,7406.00
05/03/2022,12,7272.75
05/03/2022,13,7199.25
05/03/2022,14,7005.25
05/03/2022,15,6937.25
05/03/2022,16,7006.50
05/03/2022,17,7126.75
05/03/2022,18,7509.00
05/03/2022,19,7763.00
05/03/2022,20,7650.75
05/03/2022,21,7266.75
05/03/2022,22,6764.00
05/03/2022,23,6333.75
05/03/2022,24,6022.00
06/03/2022,1,5801.75
06/03/2022,2,5683.75
06/03/2022,3,5668.00
06/03/2022,4,5673.50
06/03/2022,5,5733.75
06/03/2022,6,5776.25
06/03/2022,7,5945.50
06/03/2022,8,6240.50
06/03/2022,9,6402.25
06/03/2022,10,6460.25
06/03/2022,11,6476.75
06/03/2022,12,6472.25
06/03/2022,13,6467.25
06/03/2022,14,6325.50
06/03/2022,15,6336.50
06/03/2022,16,6451.75
06/03/2022,17,6633.75
06/03/2022,18,7044.00
06/03/2022,19,7272.50
06/03/2022,20,7224.25
06/03/2022,21,6955.50
06/03/2022,22,6498.00
06/03/2022,23,6134.00
06/03/2022,24,5889.50
07/03/2022,1,5696.75
07/03/2022,2,5619.00
07/03/2022,3,5582.25
07/03/2022,4,5688.25
07/03/2022,5,5952.00
07/03/2022,6,6579.50
07/03/2022,7,7510.50
07/03/2022,8,8206.50
07/03/2022,9,8564.25
07/03/2022,10,8590.00
07/03/2022,11,8491.25
07/03/2022,12,8394.25
07/03/2022,13,8417.75
07/03/2022,14,8245.00
07/03/2022,15,8122.25
07/03/2022,16,8007.75
07/03/2022,17,8030.50
07/03/2022,18,8301.25
07/03/2022,19,8421.25
07/03/2022,20,8304.00
07/03/2022,21,7865.50
07/03/2022,22,7215.75
07/03/2022,23,6756.25
07/03/2022,24,6388.75
08/03/2022,1,6144.00
08/03/2022,2,6067.00
08/03/2022,3,6040.50
08/03/2022,4,6121.25
08/03/2022,5,6360.25
08/03/2022,6,6869.75
08/03/2022,7,7704.00
08/03/2022,8,8265.75
08/03/2022,9,8509.25
08/03/2022,10,8437.75
08/03/2022,11,8252.75
08/03/2022,12,8101.50
08/03/2022,13,8097.00
08/03/2022,14,7906.25
08/03/2022,15,7774.00
08/03/2022,16,7733.00
08/03/2022,17,7772.50
08/03/2022,18,8082.00
08/03/2022,19,8298.75
08/03/2022,20,8179.50
08/03/2022,21,7826.75
08/03/2022,22,7258.75
08/03/2022,23,6781.75
08/03/2022,24,6463.50
09/03/2022,1,6257.00
09/03/2022,2,6161.25
09/03/2022,3,6128.75
09/03/2022,4,6187.00
09/03/2022,5,6416.25
09/03/2022,6,6954.50
09/03/2022,7,7714.00
09/03/2022,8,8315.75
09/03/2022,9,8534.25
09/03/2022,10,8499.25
09/03/2022,11,8394.50
09/03/2022,12,8299.00
09/03/2022,13,8288.00
09/03/2022,14,8067.75
09/03/2022,15,7949.25
09/03/2022,16,7898.50
09/03/2022,17,7902.00
09/03/2022,18,8144.00
09/03/2022,19,8375.25
09/03/2022,20,8316.75
09/03/2022,21,7935.00
09/03/2022,22,7328.25
09/03/2022,23,6840.00
09/03/2022,24,6522.50
10/03/2022,1,6339.50
10/03/2022,2,6241.75
10/03/2022,3,6204.75
10/03/2022,4,6275.07
10/03/2022,5,6492.25
10/03/2022,6,6968.75
10/03/2022,7,7792.00
10/03/2022,8,8340.50
10/03/2022,9,8497.75
10/03/2022,10,8422.50
10/03/2022,11,8339.75
10/03/2022,12,8327.00
10/03/2022,13,8307.00
10/03/2022,14,8196.50
10/03/2022,15,8088.75
10/03/2022,16,8030.75
10/03/2022,17,8071.50
10/03/2022,18,8358.50
10/03/2022,19,8611.25
10/03/2022,20,8433.75
10/03/2022,21,8022.00
10/03/2022,22,7383.50
10/03/2022,23,6885.50
10/03/2022,24,6651.00
11/03/2022,1,6437.75
11/03/2022,2,6344.75
11/03/2022,3,6324.25
11/03/2022,4,6371.00
11/03/2022,5,6613.25
11/03/2022,6,7024.50
11/03/2022,7,7815.25
11/03/2022,8,8282.00
11/03/2022,9,8506.50
11/03/2022,10,8416.00
11/03/2022,11,8302.25
11/03/2022,12,8219.75
11/03/2022,13,8183.75
11/03/2022,14,8013.75
11/03/2022,15,7913.50
11/03/2022,16,7896.75
11/03/2022,17,7970.25
11/03/2022,18,8288.50
11/03/2022,19,8541.50
11/03/2022,20,8371.00
11/03/2022,21,7922.25
11/03/2022,22,7336.25
11/03/2022,23,6896.00
11/03/2022,24,6599.25
12/03/2022,1,6402.00
12/03/2022,2,6289.75
12/03/2022,3,6224.75
12/03/2022,4,6257.00
12/03/2022,5,6336.50
12/03/2022,6,6449.25
12/03/2022,7,6837.75
12/03/2022,8,7274.75
12/03/2022,9,7443.00
12/03/2022,10,7445.75
12/03/2022,11,7399.50
12/03/2022,12,7315.50
12/03/2022,13,7166.00
12/03/2022,14,6963.75
12/03/2022,15,6869.50
12/03/2022,16,6968.50
12/03/2022,17,7173.25
12/03/2022,18,7596.00
12/03/2022,19,7964.75
12/03/2022,20,7825.50
12/03/2022,21,7440.25
12/03/2022,22,6909.25
12/03/2022,23,6399.50
12/03/2022,24,6097.75
13/03/2022,1,5881.75
13/03/2022,2,5756.75
13/03/2022,3,5680.25
13/03/2022,4,5679.25
13/03/2022,5,5721.00
13/03/2022,6,5761.00
13/03/2022,7,5990.75
13/03/2022,8,6294.25
13/03/2022,9,6422.75
13/03/2022,10,6395.75
13/03/2022,11,6328.25
13/03/2022,12,6329.75
13/03/2022,13,6260.50
13/03/2022,14,6177.25
13/03/2022,15,6231.75
13/03/2022,16,6385.00
13/03/2022,17,6597.00
13/03/2022,18,6972.00
13/03/2022,19,7325.00
13/03/2022,20,7254.75
13/03/2022,21,6923.50
13/03/2022,22,6496.75
13/03/2022,23,6105.50
13/03/2022,24,5844.00
14/03/2022,1,5675.00
14/03/2022,2,5613.75
14/03/2022,3,5580.50
14/03/2022,4,5719.00
14/03/2022,5,5948.50
14/03/2022,6,6628.75
14/03/2022,7,7597.00
14/03/2022,8,8174.50
14/03/2022,9,8227.50
14/03/2022,10,8078.50
14/03/2022,11,7899.50
14/03/2022,12,7809.50
14/03/2022,13,7810.00
14/03/2022,14,7647.75
14/03/2022,15,7472.50
14/03/2022,16,7455.25
14/03/2022,17,7515.75
14/03/2022,18,7866.50
14/03/2022,19,8284.25
14/03/2022,20,8154.75
14/03/2022,21,7787.50
14/03/2022,22,7181.00
14/03/2022,23,6676.75
14/03/2022,24,6388.75
15/03/2022,1,6209.75
15/03/2022,2,6069.50
15/03/2022,3,6016.25
15/03/2022,4,6156.75
15/03/2022,5,6376.00
15/03/2022,6,6821.50
15/03/2022,7,7600.75
15/03/2022,8,8071.00
15/03/2022,9,8177.00
15/03/2022,10,8013.75
15/03/2022,11,7855.75
15/03/2022,12,7721.50
15/03/2022,13,7727.00
15/03/2022,14,7526.25
15/03/2022,15,7422.50
15/03/2022,16,7404.50
15/03/2022,17,7450.25
15/03/2022,18,7794.25
15/03/2022,19,8187.25
15/03/2022,20,8067.75
15/03/2022,21,7646.50
15/03/2022,22,7099.25
15/03/2022,23,6559.00
15/03/2022,24,6305.50
16/03/2022,1,6135.75
16/03/2022,2,6044.25
16/03/2022,3,5985.25
16/03/2022,4,6013.25
16/03/2022,5,6272.25
16/03/2022,6,6756.56
16/03/2022,7,7525.25
16/03/2022,8,8144.75
16/03/2022,9,8418.00
16/03/2022,10,8406.75
16/03/2022,11,8393.75
16/03/2022,12,8296.00
16/03/2022,13,8343.67
16/03/2022,14,8149.26
16/03/2022,15,7990.34
16/03/2022,16,7902.08
16/03/2022,17,7897.00
16/03/2022,18,8077.24
16/03/2022,19,8274.75
16/03/2022,20,8126.00
16/03/2022,21,7703.75
16/03/2022,22,7133.50
16/03/2022,23,6643.25
16/03/2022,24,6342.25
17/03/2022,1,6173.25
17/03/2022,2,6083.00
17/03/2022,3,6056.00
17/03/2022,4,6105.75
17/03/2022,5,6328.00
17/03/2022,6,6797.75
17/03/2022,7,7562.75
17/03/2022,8,8041.75
17/03/2022,9,8259.75
17/03/2022,10,8157.00
17/03/2022,11,8122.00
17/03/2022,12,8062.50
17/03/2022,13,8053.61
17/03/2022,14,7876.75
17/03/2022,15,7750.00
17/03/2022,16,7729.75
17/03/2022,17,7817.00
17/03/2022,18,8065.25
17/03/2022,19,8416.50
17/03/2022,20,8279.00
17/03/2022,21,7815.50
17/03/2022,22,7213.00
17/03/2022,23,6705.50
17/03/2022,24,6406.00
18/03/2022,1,6238.75
18/03/2022,2,6120.50
18/03/2022,3,6136.00
18/03/2022,4,6208.50
18/03/2022,5,6421.75
18/03/2022,6,6856.50
18/03/2022,7,7564.25
18/03/2022,8,8010.00
18/03/2022,9,8110.75
18/03/2022,10,7991.50
18/03/2022,11,7846.25
18/03/2022,12,7786.25
18/03/2022,13,7763.00
18/03/2022,14,7575.25
18/03/2022,15,7536.75
18/03/2022,16,7509.75
18/03/2022,17,7588.50
18/03/2022,18,7859.25
18/03/2022,19,8245.00
18/03/2022,20,8097.75
18/03/2022,21,7715.25
18/03/2022,22,7119.00
18/03/2022,23,6682.25
18/03/2022,24,6412.00
19/03/2022,1,6193.50
19/03/2022,2,6058.00
19/03/2022,3,6027.25
19/03/2022,4,6047.00
19/03/2022,5,6146.00
19/03/2022,6,6175.25
19/03/2022,7,6583.25
19/03/2022,8,6988.25
19/03/2022,9,7164.00
19/03/2022,10,7137.00
19/03/2022,11,7096.50
19/03/2022,12,6982.75
19/03/2022,13,6873.50
19/03/2022,14,6639.50
19/03/2022,15,6580.50
19/03/2022,16,6705.00
19/03/2022,17,6902.00
19/03/2022,18,7256.75
19/03/2022,19,7746.00
19/03/2022,20,7610.25
19/03/2022,21,7204.25
19/03/2022,22,6630.00
19/03/2022,23,6235.00
19/03/2022,24,5970.00
20/03/2022,1,5747.00
20/03/2022,2,5626.25
20/03/2022,3,5596.50
20/03/2022,4,5669.75
20/03/2022,5,5714.25
20/03/2022,6,5712.50
20/03/2022,7,5909.75
20/03/2022,8,6126.75
20/03/2022,9,6188.00
20/03/2022,10,6175.50
20/03/2022,11,6144.50
20/03/2022,12,6127.00
20/03/2022,13,6034.50
20/03/2022,14,5943.25
20/03/2022,15,5971.75
20/03/2022,16,6111.50
20/03/2022,17,6373.50
20/03/2022,18,6725.75
20/03/2022,19,7215.50
20/03/2022,20,7180.75
20/03/2022,21,6909.50
20/03/2022,22,6465.50
20/03/2022,23,6042.75
20/03/2022,24,5787.75
21/03/2022,1,5587.50
21/03/2022,2,5520.75
21/03/2022,3,5540.00
21/03/2022,4,5670.25
21/03/2022,5,5914.75
21/03/2022,6,6520.00
21/03/2022,7,7384.25
21/03/2022,8,7887.50
21/03/2022,9,7934.00
21/03/2022,10,7771.75
21/03/2022,11,7594.25
21/03/2022,12,7528.00
21/03/2022,13,7491.50
21/03/2022,14,7322.25
21/03/2022,15,7193.25
21/03/2022,16,7213.50
21/03/2022,17,7324.25
21/03/2022,18,7620.50
21/03/2022,19,8046.50
21/03/2022,20,7955.75
21/03/2022,21,7531.25
21/03/2022,22,6881.00
21/03/2022,23,6400.50
21/03/2022,24,6108.00
22/03/2022,1,5930.00
22/03/2022,2,5834.75
22/03/2022,3,5776.50
22/03/2022,4,5874.25
22/03/2022,5,6076.00
22/03/2022,6,6491.50
22/03/2022,7,7291.00
22/03/2022,8,7722.75
22/03/2022,9,7747.75
22/03/2022,10,7506.00
22/03/2022,11,7328.75
22/03/2022,12,7163.25
22/03/2022,13,7175.25
22/03/2022,14,7041.75
22/03/2022,15,6975.50
22/03/2022,16,7004.25
22/03/2022,17,7116.25
22/03/2022,18,7458.63
22/03/2022,19,7988.34
22/03/2022,20,7865.75
22/03/2022,21,7466.00
22/03/2022,22,6836.25
22/03/2022,23,6327.25
22/03/2022,24,6064.00
23/03/2022,1,5915.50
23/03/2022,2,5851.49
23/03/2022,3,5850.75
23/03/2022,4,5908.75
23/03/2022,5,6135.50
23/03/2022,6,6508.75
23/03/2022,7,7222.75
23/03/2022,8,7549.00
23/03/2022,9,7625.00
23/03/2022,10,7413.50
23/03/2022,11,7234.50
23/03/2022,12,7166.00
23/03/2022,13,7095.50
23/03/2022,14,6970.50
23/03/2022,15,6887.75
23/03/2022,16,6921.00
23/03/2022,17,7007.50
23/03/2022,18,7328.50
23/03/2022,19,7837.50
23/03/2022,20,7817.50
23/03/2022,21,7430.00
23/03/2022,22,6804.00
23/03/2022,23,6307.50
23/03/2022,24,6016.25
24/03/2022,1,5867.50
24/03/2022,2,5794.50
24/03/2022,3,5773.25
24/03/2022,4,5846.00
24/03/2022,5,6045.25
24/03/2022,6,6478.75
24/03/2022,7,7148.25
24/03/2022,8,7464.00
24/03/2022,9,7455.75
24/03/2022,10,7268.25
24/03/2022,11,7101.75
24/03/2022,12,7011.75
24/03/2022,13,6964.25
24/03/2022,14,6833.00
24/03/2022,15,6852.25
24/03/2022,16,6850.00
24/03/2022,17,6968.50
24/03/2022,18,7263.50
24/03/2022,19,7847.50
24/03/2022,20,7803.75
24/03/2022,21,7374.25
